,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.,Solar Array Size,Solar CapEx,Wind Turbine Power,No. of Turbines,Wind CapEx,Yearly Cost Solar,Yearly Cost Wind,Elec Cost Solar,Elec Cost Wind,Cheaper source,Yearly gen. cost,Gen. cost per kg H2,Shipping Dist.,NH3 Cost,LOHC Cost,H2 Liq Cost,H2 Gas Cost,Transport Cost per kg H2,Cheapest Medium,Direct Dist.,Driving Dist.,End Plant Latitude,End Plant Longitude,Yearly Transport Cost,Total Yearly Cost,Total Cost per kg H2,Transport Mode
4764,82.0,51.0,1235.5249965190887,227.1837,7132,73.73498589919464,68.51616250000001,2001.681520360559,3482.0724,46877274.62853913,31907415585.504807,0.7137186429353475,13524.947854812845,26741421713.18857,3467658968.536401,3187017225.1376166,59.87182395653312,55.02632640095359,Wind,6454719804.163517,6.454719804163517,12556.34112590067,5.728524460626633,8.872581656165757,15.838271940929115,,5.728524460626633,NH3,4192.323807972289,,24.7136,46.6753,5728524460.626633,12183244264.79015,12.18324426479015,
4765,82.0,52.0,1235.1600229740145,291.72757,7132,73.73498589919464,68.51616250000001,1892.1554818213688,3471.1925,46891126.24677998,31916843807.244335,0.9164891907616024,10532.592774702247,20824960520.743774,3468683616.163684,2584412584.270663,59.8895152932288,44.621889488114945,Wind,5852115163.296563,5.852115163296563,12556.34112590067,5.719820540626634,8.857349796165757,15.805632240929116,,5.719820540626634,NH3,4249.986571672066,,24.7136,46.6753,5719820540.626634,11571935703.923197,11.571935703923197,
4766,82.0,53.0,1199.3900048732758,303.7534,7132,73.73498589919464,68.51616250000001,1782.8186036303723,3375.6634,48289584.15271239,32868716072.366474,0.954269449942922,10115.599351195557,20000484366.800556,3572131931.750589,2500437866.86953,61.67563076641018,43.17200080452208,Wind,5768140445.895431,5.768140445895431,12556.34112590067,5.643397260626633,8.723609056165758,15.519044940929115,,5.643397260626633,NH3,4309.44406211951,,24.7136,46.6753,5643397260.626634,11411537706.522064,11.411537706522065,
4767,82.0,54.0,1202.67502784729,267.5911,7132,73.73498589919464,68.51616250000001,1673.7119404674922,3306.2301,48157684.5209131,32778937466.40561,0.8406622339260116,11482.62291220988,22703352720.111088,3562374902.4697747,2775730978.8124,61.50716808171711,47.925150085994346,Wind,6043433557.838301,6.0434335578383,12556.34112590067,5.587850620626633,8.626402436165758,15.310745040929117,,5.587850620626633,NH3,4370.622661271466,,24.7136,46.6753,5587850620.626634,11631284178.464935,11.631284178464934,
4768,82.0,55.0,1152.669997215271,255.50273,7132,73.73498589919464,68.51616250000001,1564.8878785539296,3153.2809,50246857.04683392,34200950510.947906,0.8026854995401366,12025.88988369496,23777495951.070724,3716917543.9466033,2885134839.478074,64.17546675475059,49.81409266811481,Wind,6152837418.503975,6.1528374185039745,12556.34112590067,5.465491260626633,8.412273556165758,14.851897440929116,,5.465491260626633,NH3,4433.450642607608,,24.7136,46.6753,5465491260.626634,11618328679.130608,11.618328679130608,
4769,82.0,57.0,1163.2550132274628,211.07625,7132,73.73498589919464,68.51616250000001,1348.3805380047256,2820.477,49789636.763787486,33889739637.43004,0.6631155963472826,14557.050809664493,28782087648.717075,3683095526.184985,3394863558.141356,63.591503362833464,58.61495468664201,Wind,6662566137.167256,6.662566137167256,12556.34112590067,5.199248140626633,7.946348096165758,13.853485740929115,,5.199248140626633,NH3,4563.7780885727425,,24.7136,46.6753,5199248140.626633,11861814277.793888,11.86181427779389,
4770,82.0,59.0,1092.8099846839905,155.36479,7132,73.73498589919464,68.51616250000001,1134.1575891842567,2556.0466,52999190.51251936,36074349688.169975,0.48809288289052094,19776.988698426747,39102908246.215355,3920516279.2040596,4446061932.864024,67.69075696803594,76.7647106476076,Solar,7188218858.2299595,7.188218858229959,12556.34112590067,4.987703820626633,7.576145536165758,13.060194540929116,,4.987703820626633,NH3,4699.8948015270535,,24.7136,46.6753,4987703820.626633,12175922678.856592,12.175922678856592,
4771,83.0,18.0,1518.39994430542,62.970055,2719,83.20751560064934,17.624195,47.05333487879737,73.1544,38144129.80550018,25963126301.514336,0.19782626218414526,48795.37894580915,96477843763.397,2821640866.8206186,10289825846.374807,48.717819941257645,177.66183099532495,Solar,6089343445.846519,6.089343445846519,5900.644446521168,2.983847595475509,4.074390665647281,5.50934422009627,,2.983847595475509,NH3,3828.659214378149,,24.7136,46.6753,2983847595.4755087,9073191041.32203,9.073191041322028,
4772,83.0,19.0,1559.2799401283264,78.53271,27404,83.39153441798703,17.729692272500003,146.56571702695337,208.8053,37144096.50359743,25282445131.032433,0.24671778480249765,39125.7056577246,77359040940.55226,2747665268.288981,8342533548.813785,47.440573807035065,144.0403178392331,Solar,6015367847.314881,6.015367847314882,5900.644446521168,3.092368315475509,4.26430192564728,5.916296920096269,,3.092368315475509,NH3,3796.454798853876,,24.7136,46.6753,3092368315.4755087,9107736162.79039,9.10773616279039,
4773,83.0,20.0,1538.8400292396543,42.890987,4759,84.96183197780852,19.296,220.01454141933507,376.8449,37637469.439151295,25618263614.894836,0.13474600966441533,71638.54018942126,141643164519.91458,2784161611.09823,14890013527.632214,48.07071149691721,257.0876423332557,Solar,6051864190.12413,6.05186419012413,6588.019434969966,3.2293597368005447,4.503308273727532,6.435324587994566,,3.2293597368005447,NH3,3766.860654892086,,24.7136,46.6753,3229359736.8005447,9281223926.924675,9.281223926924675,
4774,83.0,21.0,1562.565050125122,72.689804,4759,84.96183197780852,19.296,278.6584916952622,449.1825,37066005.39133549,25229291751.442417,0.22836175423728197,42270.68346426474,83577266600.72597,2741888623.8926525,8975873567.263271,47.340835557254856,154.97542490520843,Solar,6009591202.918552,6.0095912029185525,6588.019434969966,3.287229816800545,4.604580913727532,6.6523373879945655,,3.287229816800545,NH3,3739.9404474587272,,24.7136,46.6753,3287229816.8005447,9296821019.719097,9.296821019719097,
4775,83.0,22.0,1591.765022277832,43.97104,4759,84.96183197780852,19.296,362.5017955597504,500.0101,36386051.811446935,24766475565.470135,0.13813909623470297,69878.89519928217,138164008130.40848,2691590325.8756957,14535653764.519838,46.47239639656786,250.96934594169974,Solar,5959292904.901596,5.959292904901596,6588.019434969966,3.3278918968005446,4.675739553727532,6.804820187994566,,3.3278918968005446,NH3,3715.7539815492423,,24.7136,46.6753,3327891896.8005447,9287184801.70214,9.287184801702141,
4776,83.0,23.0,1628.629961013794,50.86724,4759,84.96183197780852,19.296,457.9153000405507,662.6443,35562433.430978514,24205872711.36421,0.1598041474923889,60405.23716174584,119432765136.51059,2630664692.1584153,12627835291.588175,45.4204680352559,218.02937901046565,Solar,5898367271.184316,5.898367271184315,6588.019434969966,3.457999256800545,4.903427433727532,7.292722787994566,,3.457999256800545,NH3,3694.3566228365817,,24.7136,46.6753,3457999256.8005447,9356366527.98486,9.35636652798486,
4777,83.0,24.0,1612.570080757141,39.831577,2450,86.9878503587097,20.83653164561838,539.6434911984558,766.5908000000001,35916606.20731363,24446943423.199417,0.1251345896840962,77141.00036670515,152522585989.0638,2656863962.7858543,15998106634.983068,45.87281878053627,276.21973001913324,Solar,5924566541.811754,5.924566541811754,6588.019434969966,3.541156456800545,5.048952533727532,7.6045622879945665,,3.541156456800545,NH3,3675.798734513122,,24.7136,46.6753,3541156456.8005447,9465722998.612299,9.4657229986123,
4778,83.0,25.0,1517.3050236701963,51.826645,2450,86.9878503587097,20.83653164561838,616.2974765577609,851.9588,38171655.44746745,25981861863.777008,0.16281820719220622,59287.026894437106,117221848492.46013,2823677024.8521776,12402648547.86777,48.75297579029566,214.14135507278772,Solar,6091379603.878078,6.091379603878078,6588.019434969966,3.6094508568005446,5.168467733727533,7.860666287994565,,3.6094508568005446,NH3,3660.1251424778948,,24.7136,46.6753,3609450856.8005447,9700830460.678623,9.700830460678622,
4779,83.0,26.0,1470.9500765800476,93.14412,3735,88.30785680329019,22.528535,661.9382393573947,757.4075,39374582.11152167,26800644126.46204,0.2926208831170861,32988.101621051814,65223817972.21893,2912661281.4701953,7106534284.927606,50.28935805725935,122.69983107013431,Solar,6180363860.496096,6.1803638604960955,6588.019434969966,3.5338098168005447,5.036095913727532,7.577012387994566,,3.5338098168005447,NH3,3647.374641222805,,24.7136,46.6753,3533809816.8005447,9714173677.29664,9.71417367729664,
4780,83.0,27.0,1447.2249686717987,104.61665,3735,88.30785680329019,22.528535,730.2421499427863,876.7299,40020070.01399712,27240000956.03253,0.3286628990831747,29370.541839787875,58071206906.955215,2960410045.2760596,6378025049.077588,51.11377753064644,110.12155358804088,Solar,6228112624.30196,6.22811262430196,6588.019434969966,3.629267736800545,5.203147273727532,7.934979587994566,,3.629267736800545,NH3,3637.5795525051194,,24.7136,46.6753,3629267736.800545,9857380361.102505,9.857380361102505,
4781,83.0,37.0,1399.0449798107147,122.165115,3735,88.30785680329019,22.528535,1683.4767740666816,3592.1895,41398271.96984493,28178085836.488003,0.38379302780895225,25151.596640034633,49729541269.31012,3062359964.7310715,5528407978.61926,52.874022031439864,95.45225532817874,Solar,6330062543.756971,6.330062543756972,6588.019434969966,5.801635416800545,9.00479071372753,16.081358387994563,,5.801635416800545,NH3,3704.1482439842052,,24.7136,46.6753,5801635416.800546,12131697960.557518,12.131697960557517,
