,Unnamed: 0,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.,Solar Array Size,Solar CapEx,Wind Turbine Power,No. of Turbines,Wind CapEx,Yearly Cost Solar,Yearly Cost Wind,Elec Cost Solar,Elec Cost Wind,Cheaper source,Yearly gen. cost,Gen. cost per kg H2
987,987,-69.0,48.0,1343.9299714565277,234.15158,7092,-69.12539925222003,48.27017086145892,31.457605795398603 km,39026.1,2165.6245660179284,1515937.19621255,735.6088835544427,0.6594192072855398,1661736.4023595604,164750.20360384372,192535.10515170917,56.60648021260272,66.15308741110007,Solar,241947769.41938454,4.83895538838769
988,988,-68.0,-41.0,1733.020052909851,575.6287,2691,-64.90679754770605,-40.76247,262.03066628955344 km,329340.4,1679.4080116425673,1175585.6081497972,1808.3908951154433,0.26823549497837174,675953.4473454967,127761.20856478538,92130.93376331429,43.89744089149036,31.655243908420807,Wind,241875150.14954403,4.83750300299088
989,989,-68.0,-39.0,1733.3850264549255,300.95142,2691,-64.90679754770605,-40.76247,329.0635287173446 km,424166.5,1679.0544032484247,1175338.0822738972,945.4667701594162,0.5130530677285281,1292893.7306758908,127734.3077548088,154967.66433249527,43.88819804908815,53.245300052703506,Solar,241910753.52353552,4.83821507047071
990,990,-68.0,-38.0,1719.5149874687197,215.11887,2691,-64.90679754770605,-40.76247,406.25325295256897 km,535576.6,1692.598077018491,1184818.6539129438,675.8158616405378,0.7177615300241055,1808759.0556607458,128764.64470525508,207509.68713747518,44.24221125770303,71.29820019595302,Solar,241911783.86048597,4.8382356772097195
991,991,-68.0,-35.0,1772.439980506897,169.77042,2009,-71.63160966010764,-33.584803878329694,369.33664683697566 km,733638.4,1642.0571603003877,1149440.0122102713,533.3495042688537,0.9094873492582316,2291908.120130744,124919.7371204916,256719.48654458325,42.921140446527886,88.20618255634399,Solar,241907938.95290118,4.838158779058023
992,992,-68.0,-34.0,1771.710033416748,152.2823,2009,-71.63160966010764,-33.584803878329694,339.4389024874399 km,646077.1,1642.733690219738,1149913.5831538166,478.4089549517569,1.0139329998841407,2555111.1597080342,124971.20423243061,283527.2974944974,42.938824018322315,97.41707144682731,Solar,241907990.42001313,4.838159808400262
993,993,-68.0,-33.0,1784.1200041770935,192.58057,2011,-71.50608815425838,-32.75100869592279,329.2588990869423 km,530137.4,1631.3071734972464,1141915.0214480725,605.0097039361349,0.8017633828181975,2020443.7247018577,124101.93031207849,229070.23825331,42.640150414919276,78.70618442549626,Solar,241907121.14609277,4.838142422921855
994,994,-68.0,-32.0,1855.6600403785703,150.30241,393,-71.51351346304415,-31.87939176801592,332.4744220218526 km,627328.1,1568.4164652272589,1097891.5256590813,472.1889470728412,1.0272892448514739,2588768.897025714,119317.51054013148,286955.41238429246,40.99627285225031,98.59493656280819,Solar,241902336.72632083,4.838046734526417
995,995,-68.0,-31.0,1852.0099568367004,108.44229,395,-71.32753805158285,-29.94766294956208,340.13748813925497 km,940915.5,1571.5076209229346,1100055.3346460543,340.6815016024539,1.423836118439187,3588067.018466751,119552.67065893738,388736.133325887,41.07707145717336,133.5657483735099,Solar,241902571.88643965,4.838051437728793
996,996,-68.0,-29.0,2018.815050125122,67.41733,2342,-71.23529690283087,-28.45685748383403,321.73398774788404 km,593690.0,1441.661414706437,1009162.9902945058,211.79778865263876,2.290272386465864,5771486.413893977,109674.60164964004,611122.221537458,37.683068259107095,209.97532740004968,Solar,241892693.81743035,4.837853876348607
997,997,-68.0,-27.0,2368.4849429130554,851.1394,2202,-70.6333223725,-26.34931066,271.8453656646939 km,364302.1,1228.8225728023424,860175.8009616397,2673.933286220825,0.18140864970915063,457149.7972670596,93482.85581855974,69845.29870425774,32.11975046073591,23.99812827274497,Wind,241852864.51448497,4.8370572902896996
998,998,-68.0,-23.0,2236.7199206352234,40.415646,2762,-70.30564635059761,-22.71884,238.66177713774894 km,360016.4,1301.2124291214204,910848.7003849943,126.96949656368571,3.8204028526045746,9627415.188563528,98989.9246589131,1003857.0843022962,34.01192283152399,344.9149981961736,Solar,241882009.14043963,4.8376401828087925
999,999,-68.0,-22.0,2287.820045948029,135.44283,3532,-70.20913006132392,-22.09252,228.27343922771402 km,305366.9,1272.1489027726373,890504.2319408461,425.5061997094112,1.1399942637661713,2872785.5446907515,96778.91266794178,315883.135291523,33.252241788472304,108.53420545913868,Solar,241879798.12844864,4.837595962568972
1000,1000,-68.0,-21.0,2182.7000069618225,257.50415,3513,-70.19990678742157,-20.75479,230.51369318991544 km,397595.7,1333.4162972057645,933391.4080440352,808.9731459088841,0.5996177120572879,1511036.6343843655,101439.83860382311,177186.00091429928,34.853688135672556,60.879292621836164,Solar,241884459.05438453,4.837689181087691
1001,1001,-68.0,-19.0,2208.980016708374,139.66516,49159,-70.31722387298942,-18.513597026467323,250.1962295778804 km,408864.4,1317.552779644843,922286.9457513901,438.77104061844295,1.1055301785230955,2785936.049878201,100233.01919982983,307037.32240969,34.43903736609538,105.49487487922683,Solar,241883252.23498052,4.837665044699611
1002,1002,-68.0,-18.0,2079.769983291626,82.730644,49159,-70.31722387298942,-18.513597026467323,251.5525220062313 km,345021.1,1399.4084848689374,979585.9394082562,259.9059834171525,1.8663465168753752,4703193.222525946,106460.2038713645,502314.2003258914,36.578634150673956,172.59000729146013,Solar,241889479.41965207,4.837789588393042
1003,1003,-68.0,-17.0,2060.789966583252,106.653694,2912,-70.32805501711468,-18.462045,295.2125247686262 km,414873.2,1412.2971328414867,988607.9929890407,335.06246154861384,1.4477140310607213,3648239.3582730177,107440.70963906561,394864.81904521247,36.915525875986646,135.67150192835507,Solar,241890459.92541978,4.8378091985083955
1004,1004,-68.0,-10.0,1487.374930381775,39.880493,2682,-72.10956351544621,-16.99952,892.9457982003945 km,1418467.8,1956.7680628091432,1369737.6439664003,125.28826383033918,3.8716685189487667,9756604.667750891,148861.4147677878,1017015.3181142416,51.14725533047068,349.4360323777138,Solar,241931880.6305485,4.83863761261097
1005,1005,-68.0,5.0,1505.9899735450745,39.327892,3861,-68.01378376973354,10.482095,606.2955202812225 km,2070300.0,1932.5811010168188,1352806.770711773,123.5522165883728,3.926069804815795,9893695.908135803,147021.38813419128,1030978.3637577504,50.51504105123495,354.23359165009884,Solar,241930040.6039149,4.8386008120782975
1006,1006,-68.0,6.0,1556.359977722168,90.487434,3861,-68.01378376973354,10.482095,495.71143590332633 km,2126770.9,1870.0350836916634,1309024.5585841644,284.27465789659124,1.70635902072609,4300024.732229747,142263.19077596848,461250.59906132857,48.88017324097379,158.4809750620975,Solar,241925282.40655667,4.838505648131133
1007,1007,-68.0,7.0,1595.4149317741394,107.8744,3861,-68.01378376973354,10.482095,385.1235626438956 km,594063.3,1824.2575666240898,1276980.296636863,338.89742255040676,1.431331708619067,3606955.9057200486,138780.65951191433,390660.00821484684,47.68361121691416,134.22677205330635,Solar,241921799.87529263,4.838435997505853
1008,1008,-68.0,8.0,1619.5049262046814,72.8259,3861,-68.01378376973354,10.482095,274.53153184228756 km,488905.4,1797.1218945376597,1257985.3261763619,228.78931243106493,2.1201804477288526,5342854.728276708,136716.30931413887,567465.1375857489,46.97432166178105,194.97520111920605,Solar,241919735.52509484,4.8383947105018965
1009,1009,-68.0,9.0,1596.5100264549255,66.89169,3861,-68.01378376973354,10.482095,163.9357651726463 km,248750.5,1823.0062529934264,1276104.3770953985,210.14644189020584,2.3082695214944735,5816839.194166074,138685.46564560023,615741.502384442,47.650903580795976,211.56246492183394,Solar,241921704.68142632,4.838434093628527
1010,1010,-68.0,10.0,1539.205002784729,20.405148,3861,-68.01378376973354,10.482095,53.34561147068676 km,80375.2,1890.8772749103914,1323614.092437274,64.10466305221246,7.566916410910456,19068629.35549435,143848.7635020618,1965465.6011766219,49.424959767375086,675.3138219427368,Solar,241926867.97928277,4.838537359585655
1011,1011,-68.0,46.0,1336.995038986206,146.59192,4195,-68.80779273712574,44.57614,170.45916255307665 km,200637.3,2176.857562164864,1523800.2935154047,460.5320989476226,1.0532916771146505,2654295.0263289195,165604.75541828483,293629.39338945533,56.900095451410685,100.88804798509491,Solar,241948623.97119898,4.83897247942398
1012,1012,-68.0,47.0,1326.7749965190887,195.29535,7092,-69.12539925222003,48.27017086145892,164.6050539857082 km,204969.8,2193.6257231481195,1535538.0062036836,613.5384368402475,0.7906181548524153,1992357.7502280865,166880.39570210976,226209.61971620578,57.33839236944284,77.72330523582455,Solar,241949899.61148283,4.838997992229657
1013,1013,-67.0,-42.0,1656.0050654411316,377.9716,4623,-65.02060030184902,-42.7687,184.00773177709488 km,240803.5,1757.5113880577026,1230257.9716403917,1187.4328018255799,0.40850701287677876,1029437.6724494825,133702.93427682857,128134.08287429501,45.93895690537187,44.02555667988598,Wind,241911153.298655,4.8382230659731
1014,1014,-67.0,-39.0,1715.499930381775,365.4819,2691,-64.90679754770605,-40.76247,265.22966126953605 km,332591.8,1696.5595332588127,1187591.673281169,1148.1952520600391,0.4224670203045806,1064616.8911675431,129066.01306448127,131717.1640054022,44.34575833497562,45.25666660698435,Solar,241912085.22884518,4.8382417045769035
1015,1015,-67.0,-36.0,1700.169997215271,227.47606,2691,-64.90679754770605,-40.76247,559.3452840071002 km,804005.6,1711.8569119329757,1198299.838353083,714.637118963551,0.6787705452092703,1710501.773927361,130229.76337038382,197501.9659599713,44.74561100418316,67.85964984265681,Solar,241913248.9791511,4.838264979583022
1016,1016,-67.0,-34.0,1726.4500069618225,173.005,2009,-71.63160966010764,-33.584803878329694,431.35545257715756 km,708864.4,1685.7990381753286,1180059.32672273,543.5112370343022,0.8924831609968304,2249057.565712013,128247.40683711383,252355.06292773888,44.06449363121347,86.70661136491542,Solar,241911266.6226178,4.838225332452356
1017,1017,-67.0,-33.0,1762.94997215271,541.28143,2011,-71.50608815425838,-32.75100869592279,422.5692583806761 km,642527.3,1650.8963993119605,1155627.4795183723,1700.4857640125779,0.28525650560052773,718846.3941133299,125592.18351295998,96499.67513455192,43.152186130093945,33.15629863597425,Wind,241879518.89091524,4.837590377818305
1018,1018,-67.0,-32.0,1803.464994430542,191.23001,393,-71.51351346304415,-31.87939176801592,426.95341652780485 km,743592.9,1613.8088458506654,1129666.1920954657,600.7667945619027,0.8074258285519971,2034713.0879510327,122770.74249322129,230523.60441873837,42.18276793356834,79.2055461336178,Solar,241905789.95827392,4.838115799165478
1019,1019,-67.0,-30.0,1777.9149317741394,148.55328,395,-71.32753805158285,-29.94766294956208,417.67303255915283 km,845615.9,1637.0005725131982,1145900.4007592387,466.69389311466756,1.0393849887949742,2619250.171763335,124535.05646967502,290059.9975440644,42.788968120349885,99.66164018180676,Solar,241907554.27225038,4.838151085445007
1020,1020,-67.0,-29.0,1797.259922027588,193.82532,2342,-71.23529690283087,-28.45685748383403,418.0883910980354 km,881229.7,1619.3805500934964,1133566.3850654475,608.9202013916909,0.7966144426757901,2007468.3955429909,123194.610703266,227748.672318272,42.32840470317345,78.25210792473962,Solar,241906213.82648396,4.83812427652968
1021,1021,-67.0,-27.0,2050.2050375938416,522.9517,2202,-70.6333223725,-26.34931066,368.757701856179 km,822159.0,1419.5886303204995,993712.0412243496,1642.9012189022933,0.29525489498983687,744042.335374389,107995.41136950132,99065.93740536913,37.106115701315844,34.038040031588366,Wind,241882085.15318608,4.8376417030637215
1022,1022,-67.0,-26.0,2363.009991645813,693.60425,2202,-70.6333223725,-26.34931066,365.2635108088144 km,789907.4,1231.6696804006876,862168.7762804814,2179.022016298659,0.2226111637410766,560980.132627513,93699.44994289217,80420.6477035684,32.194169980378334,27.631709723790166,Wind,241863439.86348426,4.837268797269685
1023,1023,-67.0,-25.0,2337.094955444336,160.6228,42927,-70.3915833402425,-23.614155929535627,376.92554451257826 km,713637.3,1245.327133334506,871728.9933341542,504.61140847902266,0.9612835118567019,2422434.4498788887,94738.44265975714,270013.8815390107,32.55115722155758,92.77400032366009,Solar,241877757.65844047,4.837555153168809
1024,1024,-67.0,-22.0,2260.8099150657654,435.23596,3532,-70.20913006132392,-22.09252,331.42630618005245 km,496483.4,1287.3473978502818,901143.1784951973,1367.334094514101,0.35475940284956387,893993.695180901,97935.14038986781,114338.81461769738,33.649509774980224,39.28564399684987,Solar,241880954.35617056,4.837619087123412
1025,1025,-67.0,-21.0,2280.520052909851,163.81876,3513,-70.19990678742157,-20.75479,334.0656255162943 km,496060.1,1276.221078380967,893354.7548666769,514.6518129361895,0.942529715572604,2375174.883242962,97088.70401918072,265200.3902891167,33.35868291941081,91.12013409933755,Solar,241880107.9197999,4.837602158395998
1026,1026,-67.0,-20.0,2186.715064048767,164.76254,3281,-70.15906423245157,-20.19213,331.0646650448651 km,572315.1,1330.9679935186664,931677.5954630665,517.6167852507945,0.9371307899735988,2361569.590733469,101253.58354499954,263814.66119533975,34.78969280776907,90.64401179532187,Solar,241884272.7993257,4.837685455986514
1027,1027,-67.0,-18.0,2052.760026454925,155.74672,49159,-70.31722387298942,-18.513597026467323,355.36836527952187 km,471342.1,1417.8217247440823,992475.2073208576,489.2927513727065,0.9913791395944432,2498275.431777997,107860.99377097972,277738.45306475146,37.059931193105854,95.42808387353,Solar,241890880.2095517,4.8378176041910335
1028,1028,-67.0,-10.0,1473.5050654411316,35.832443,2682,-72.10956351544621,-16.99952,951.4442479238824 km,1467971.3,1975.18680420872,1382630.7629461042,112.570939688975,4.3090572771791384,10858824.338491429,150262.62319667375,1129278.8261874912,51.62869617526739,388.0086223310867,Solar,241933281.83897737,4.838665636779547
1029,1029,-67.0,8.0,1612.9350543022156,97.414566,4448,-66.94464575125313,10.601845,287.8373174502783 km,420001.3,1804.4420036820027,1263109.4025774018,306.036884898238,1.5850201423497252,3994250.7587213074,137273.1876811729,430106.8444588625,47.165659357120944,147.7803004038143,Solar,241920292.40346187,4.838405848069238
1030,1030,-67.0,9.0,1626.4399456977844,138.0999,4448,-66.94464575125313,10.601845,177.2785427767953 km,265959.9,1789.4590998534368,1252621.3698974058,433.85363130148505,1.118060543622817,2817512.5699294987,136133.36109485378,310253.4607238632,46.77402663259079,106.59990701794275,Solar,241919152.57687557,4.8383830515375115
1031,1031,-67.0,18.0,1727.544927597046,97.69561,2917,-66.75701122159367,17.981364999999997,25.817589466302163 km,40426.0,1684.730576149102,1179311.4033043715,306.9198106639736,1.5804604656059433,3982760.3733269772,128166.12343318225,428936.5233262207,44.03656548729852,147.37819006593224,Solar,241911185.33921388,4.8382237067842775
1032,1032,-67.0,49.0,1230.049958229065,471.06146,3613,-66.78160388113838,50.022865,114.8567004384697 km,565629.4,2366.1215885770016,1656285.112003901,1479.8832221252824,0.3277789893239338,826003.0530963131,180003.04373453622,107413.81754207786,61.8471996421227,36.906286027278036,Wind,241890433.03332278,4.837808660666456
1033,1033,-67.0,53.0,1266.9149839878082,241.96486,1936,-66.3882470363751,50.19237632397562,315.2350397299984 km,549819.5,2297.271559637689,1608090.0917463822,760.1550266028829,0.6381259215418993,1608077.3222855863,174765.2677765642,187069.8093227566,60.04755354374257,64.27526781858816,Solar,241957784.48355728,4.839155689671146
1034,1034,-67.0,55.0,1300.4949867725372,178.35487,1936,-66.3882470363751,50.19237632397562,536.5829152395253 km,801932.4,2237.9538489548063,1566567.6942683645,560.3183493239626,0.8657125497512721,2181595.6253732056,170252.6643153427,245483.91529273576,58.49706927757929,84.34575551083742,Solar,241953271.88009605,4.839065437601921
1035,1035,-66.0,-44.0,1656.7350125312803,534.2752,4623,-65.02060030184902,-42.7687,158.14839777562298 km,172713.9,1756.7370395264575,1229715.9276685202,1678.4750433152176,0.2889972232816658,728273.0026697979,133644.0255997731,97459.79603773938,45.91871648812717,33.48618633091558,Wind,241880479.01181844,4.837609580236369
1036,1036,-66.0,-43.0,1666.589994430542,382.088,4623,-65.02060030184902,-42.7687,84.03494419159927 km,143222.3,1746.3489946059,1222444.29622413,1200.3648538248171,0.40410598937484726,1018347.0932246151,132853.75357268087,127004.48288311412,45.647187124972405,43.637437708557165,Wind,241910023.69866383,4.838200473973276
1037,1037,-66.0,-42.0,1672.429919242859,545.2612,4623,-65.02060030184902,-42.7687,117.45512724867427 km,157257.9,1740.2509532427196,1218175.6672699037,1712.988580207555,0.2831744662342684,713599.6549103564,132389.8441897097,95965.28315761004,45.48779261902846,32.972687033640376,Wind,241878984.49893832,4.837579689978766
1038,1038,-66.0,-39.0,1700.169997215271,302.6119,2691,-64.90679754770605,-40.76247,216.88183684319117 km,240268.9,1711.8569119329757,1198299.838353083,950.683321928849,0.5102378633102554,1285799.4155418437,130229.76337038382,154245.09266600508,44.74561100418316,52.997031839088926,Solar,241913248.9791511,4.838264979583022
1039,1039,-66.0,-38.0,1684.47491645813,285.71005,2691,-64.90679754770605,-40.76247,320.82641952260184 km,428391.2,1727.8071242008743,1209464.986940612,897.5845941367726,0.540422184197779,1361863.904178403,131443.17808681028,161992.42884664208,45.16252785546815,55.65893709089754,Solar,241914462.39386752,4.83828924787735
1040,1040,-66.0,-35.0,1702.3600125312803,208.9105,2728,-60.74519191410867,-32.70897,548.5710663067099 km,661977.1,1709.6546792510796,1196758.2754757558,656.3116920577705,0.7390918564086375,1862511.4781497666,130062.22819904405,212984.49009757713,44.688047637620265,73.17928634121881,Solar,241913081.44397974,4.838261628879595
1041,1041,-66.0,-34.0,1712.944941520691,155.03642,2728,-60.74519191410867,-32.70897,509.56192974846886 km,598484.9,1699.0900820257766,1189363.0574180437,487.0612781108616,0.9959211472262884,2509721.291010247,129258.52492970883,278904.239109435,44.41190343738714,95.82863600170332,Solar,241912277.7407104,4.8382455548142085
1042,1042,-66.0,-33.0,1766.9650292396543,442.22113,2728,-60.74519191410867,-32.70897,492.8891739686668 km,612916.9,1647.14508382004,1153001.5586740281,1389.278653270177,0.3491557476420375,879872.4840579345,125306.80164170955,112900.5380735652,43.05413184612585,38.791466927840354,Wind,241895919.75385427,4.837918395077086
1043,1043,-66.0,-32.0,1712.944941520691,105.71204,2728,-60.74519191410867,-32.70897,500.7767983255989 km,710519.4,1699.0900820257766,1189363.0574180437,332.1041682599904,1.4606098725202603,3680736.878751056,129258.52492970883,398174.76328717626,44.41190343738714,136.80876482174776,Solar,241912277.7407104,4.8382455548142085
1044,1044,-66.0,-31.0,1732.6550793647766,225.20024,395,-71.32753805158285,-29.94766294956208,524.6478848130016 km,1115136.7,1679.7617690077439,1175833.2383054206,707.4874195706584,0.6856300387080255,1727787.6975442243,127788.12070775498,199262.5754618971,43.906687627792735,68.46457720998517,Solar,241910807.33648846,4.838216146729769
1045,1045,-66.0,-29.0,1720.6100821495056,159.00499,2203,-70.82655476082338,-27.050550612,521.4250354538023 km,839231.2,1691.5208107801486,1184064.567546104,499.52890846811846,0.9710641739498659,2447081.718353662,128682.69151960722,272524.2602746236,44.21405298365992,93.63654070974246,Solar,241911701.90730032,4.838234038146006
1046,1046,-66.0,-28.0,1628.629961013794,53.988605,2202,-70.6333223725,-26.34931066,494.2058529306926 km,922919.2,1787.0528179294495,1250936.9725506147,169.61020484556119,2.8599377455345745,7207043.118747127,135950.30284776617,757336.8428176349,46.711129696411966,260.21317163477715,Solar,241918969.51862848,4.83837939037257
1047,1047,-66.0,-26.0,1931.945080757141,74.777306,2202,-70.6333223725,-26.34931066,464.7777722106648 km,985313.7,1506.4857641053686,1054540.034873758,234.91983518483593,2.0648517247767217,5203426.346437339,114606.12345149988,553264.0489227715,39.37748857051535,190.0958527067984,Solar,241897625.3392322,4.837952506784644
1048,1048,-66.0,-25.0,2118.0949902534485,87.68003,42927,-70.3915833402425,-23.614155929535627,471.43832631590476 km,812687.6,1374.08745811054,961861.220677378,275.4549381145327,1.7609944849272594,4437706.102016694,104533.90308065311,475273.75068792613,35.91677695591671,163.29918613380028,Solar,241887553.11886135,4.837751062377227
1049,1049,-66.0,-23.0,2208.980016708374,198.29663,3532,-70.20913006132392,-22.09252,444.4483414372517 km,623763.9,1317.552779644843,922286.9457513901,622.9672360396133,0.7786519078425926,1962202.8077633334,100233.01919982983,223138.27221923566,34.43903736609538,76.66802173686558,Solar,241883252.23498052,4.837665044699611
1050,1050,-66.0,-22.0,2205.329933166504,176.35606,3532,-70.20913006132392,-22.09252,434.6096311716617 km,798496.2,1319.7334863246917,923813.4404272842,554.0389025120407,0.8755244887431523,2206321.7116327435,100398.91677743533,248002.32179382144,34.49603807224701,85.2110541548002,Solar,241883418.13255814,4.837668362651163
1051,1051,-66.0,-19.0,2032.319941520691,87.933624,3281,-70.15906423245157,-20.19213,455.83274433025304 km,721348.6,1432.0814856622803,1002457.0399635963,276.2516271619271,1.7559159084385818,4424908.089265226,108945.80715529366,473970.2448206423,37.432661945665004,162.85131488709249,Solar,241891965.022936,4.83783930045872
1052,1052,-66.0,-3.0,1434.084963798523,13.150266,2594,-59.95859581065503,-3.1305300000000003,671.7243170932522 km,900926.1,2029.4807034898413,1420636.492442889,41.31277905835164,11.741515287086715,29588618.52345852,154393.03947536368,3036949.7347293906,53.04786484538137,1043.4647806506111,Solar,241937412.25525606,4.838748245105121
1053,1053,-66.0,1.0,1199.3900048732758,8.05241,2594,-59.95859581065503,-3.1305300000000003,812.7404031717665 km,1835407.0,2426.606649520595,1698624.6546644166,25.29739209969299,19.17488668215561,48320714.43903214,184604.45353649976,4944855.079617681,63.42819685613069,1699.0014888942803,Solar,241967623.66931722,4.839352473386344
1054,1054,-66.0,9.0,1627.5350403785706,116.72173,4391,-66.06909105760406,10.54901,171.49793776267038 km,283079.1,1788.2550538002852,1251778.5376601997,366.6921294822914,1.3228389372592118,3333554.1218932136,136041.7631163686,362813.43263589416,46.742554506649725,124.65897429028159,Solar,241919060.97889706,4.838381219577942
1055,1055,-66.0,18.0,1718.420066833496,50.776287,2913,-66.15303134868358,17.94426,17.343660802554584 km,23060.1,1693.6765447327807,1185573.5813129465,159.51841021576695,3.0408692401682824,7662990.485224072,128846.68929336028,803776.0892004103,44.27040093669302,276.1692203919359,Solar,241911865.90507406,4.8382373181014815
1056,1056,-66.0,46.0,1308.1600403785706,367.42978,7067,-66.05248070466999,45.25707333333333,82.67323357576345 km,122890.0,2224.8407468185396,1557388.5227729778,1154.3146975581142,0.42022736771161184,1058972.9666332619,169255.08316451547,131142.3178251545,58.1543106257566,45.05915535530949,Wind,241914161.53360587,4.8382832306721175
1057,1057,-66.0,49.0,1218.7349951267242,897.4888,10302,-65.80859379842877,47.93759437277913,118.98362905802604 km,266937.7,2388.089102907397,1671662.372035178,2819.5442207591195,0.17204008481025795,433541.01372185006,181674.22557990003,67440.69195255049,62.42140058386309,23.17193005549171,Wind,241850459.90773326,4.837009198154665
1058,1058,-65.0,-43.0,1645.784935951233,436.84216,4623,-65.02060030184902,-42.7687,25.75028106703263 km,28801.2,1768.4253255798853,1237897.7279059198,1372.3801206342969,0.35345500825345405,890706.6207987042,134533.2136600208,114004.01883130465,46.22423238575074,39.17061159844827,Wind,241897023.23461202,4.83794046469224
1059,1059,-65.0,-36.0,1668.0500626564026,203.21579,2997,-61.62621932744295,-39.333175,474.7499617058025 km,554558.0,1744.8203901980523,1221374.2731386367,638.4212329574461,0.7598034053764064,1914704.5815485443,132737.46477019205,218300.47296407772,45.60723148514291,75.00580353124722,Solar,241915756.6805509,4.838315133611018
1060,1060,-65.0,-35.0,1673.1600403785706,208.45111,2728,-60.74519191410867,-32.70897,468.55575510806585 km,566619.8,1739.491555473384,1217644.0888313688,654.8684758086379,0.7407206863434629,1866616.1295855264,132332.07289403936,213402.55791275838,45.46794299436225,73.32293015464006,Solar,241915351.28867474,4.838307025773495
1061,1061,-65.0,-34.0,1670.6050515174866,187.56738,2728,-60.74519191410867,-32.70897,421.0749462575545 km,503159.1,1742.151897930835,1219506.3285515846,589.2603030610852,0.8231924403286789,2074444.9496282707,132534.4588331345,234570.38229122094,45.537480727282116,80.59597750518874,Solar,241915553.67461383,4.838311073492276
1062,1062,-65.0,-33.0,1745.4300236701963,651.5818,2728,-60.74519191410867,-32.70897,399.55475609017947 km,515960.6,1667.4674559992368,1167227.2191994658,2047.0045960928142,0.2369680203901592,597159.4113832013,126852.8290588219,84105.58715846374,43.58533100995419,28.89781712624139,Wind,241867124.80293918,4.837342496058784
1063,1063,-65.0,-32.0,1611.1100125312803,77.38026,2728,-60.74519191410867,-32.70897,408.1080958384776 km,600292.1,1806.4860490943802,1264540.234366066,243.09725634886817,1.9953932600931639,5028391.015434773,137428.68873299367,535436.3138380689,47.21908792364398,183.97042578025957,Solar,241920447.9045137,4.838408958090274
1064,1064,-65.0,-31.0,1671.69997215271,159.43596,2728,-60.74519191410867,-32.70897,444.99105717291866 km,588113.1,1741.0108330899463,1218707.5831629625,500.8828406540361,0.9684392985638665,2440467.0323809437,132447.65215952563,271850.5398976307,45.50765484455496,93.40505729816029,Solar,241915466.86794022,4.838309337358805
1065,1065,-65.0,-29.0,1628.9949345588684,189.94527,2728,-60.74519191410867,-32.70897,578.4211342744505 km,725185.7,1786.6524317843741,1250656.7022490618,596.7306648161299,0.8128870451380896,2048475.3537479858,135919.84341358885,231925.32158856935,46.7006641472331,79.68716177658537,Solar,241918939.0591943,4.838378781183886
1066,1066,-65.0,-28.0,1542.1249651908877,138.87187,2202,-70.6333223725,-26.34931066,587.3904108259807 km,1002913.4,1887.2969615881732,1321107.8731117211,436.27884658227674,1.11184539581887,2801850.3974635527,143576.39064572426,308658.23386323743,49.33137524750526,106.05180342993286,Solar,241926595.60642642,4.838531912128528
1067,1067,-65.0,-27.0,1530.8099150657654,76.63538,2202,-70.6333223725,-26.34931066,565.3002241499386 km,1094894.2,1901.247001701706,1330872.9011911943,240.75714681306218,2.014788068751752,5077265.933254415,144637.6419748096,540414.3321740495,49.69601031954997,185.68082182390418,Solar,241927656.8577555,4.8385531371551105
1068,1068,-65.0,-26.0,1633.009991645813,138.06592,2202,-70.6333223725,-26.34931066,564.4413775791694 km,1403000.8,1782.259616342435,1247581.7314397045,433.7468799831161,1.1183357143331,2818206.0001194123,135585.65934040747,310324.0881203705,46.585841927216926,106.62417386699912,Solar,241918604.87512112,4.838372097502423
1069,1069,-65.0,-25.0,1545.410075187683,65.6528,42927,-70.3915833402425,-23.614155929535627,568.3585591394437 km,920176.4,1883.2850956019354,1318299.5669213547,206.25435416759998,2.3518273290439504,5926604.869190755,143271.18735775116,626921.37883867,49.22651052804784,215.40375580610714,Solar,241926290.40313846,4.838525808062769
1070,1070,-65.0,-20.0,2003.119969367981,37.1425,3281,-70.15906423245157,-20.19213,539.9499791387287 km,857814.0,1452.9572894789355,1017070.1026352549,116.68660513595889,4.1570720675306365,10475821.610177204,110533.9369646594,1090269.1523233943,37.97832705965221,374.6052984906022,Solar,241893553.15274537,4.837871063054907
1071,1071,-65.0,-17.0,1392.1099603176117,25.568415,2912,-70.32805501711468,-18.462045,587.7902167728412 km,865929.3,2090.673757215276,1463471.6300506932,80.32554472793508,6.038858852543525,15217924.308409683,159048.3099311029,1573262.7866045947,54.64736802760972,540.5569574487582,Solar,241942067.5257118,4.838841350514236
1072,1072,-65.0,-15.0,1544.6799540519714,80.30665,2912,-70.32805501711468,-18.462045,685.1708373762056 km,1051116.0,1884.1752646296766,1318922.6852407737,252.2907816744068,1.9226807402407728,4845155.465406748,143338.90709591052,516773.3683327896,49.24977833551797,177.5580291194713,Solar,241926358.1228766,4.838527162457532
1073,1073,-65.0,-14.0,1544.314980506897,73.35825,2912,-70.32805501711468,-18.462045,753.700972207254 km,1166145.6,1884.62055858496,1319234.391009472,230.46173928020343,2.1047946109436455,5304082.419577987,143372.7828982761,563516.0923036111,49.26141771376667,193.61834966329204,Solar,241926391.99867898,4.83852783997358
